timestamp,exchange,symbol,mark_price,funding_rate
2026-06-30 15:18:02,Delta,BTCUSD,59357.23944066,0.010000000000000002
2026-06-30 15:18:07,Delta,BTCUSD,59356.1364056,0.010000000000000002
2026-06-30 15:18:07,Pi42,BTCUSDT,59353.3,8.7372e-05
2026-06-30 15:18:16,Delta,BTCUSD,59356.35607252,0.010000000000000002
2026-06-30 15:18:16,Pi42,BTCUSDT,59352.3,8.7372e-05
